2021-11-27 23:00:02,951 - epoch 68: Train loss=0.0010, Eval loss=0.0015, Max_err=0.6481, M1_err=0.2429, M2_err=0.1717
2021-11-27 23:00:59,994 - epoch 69: Train loss=0.0006, Eval loss=0.0015, Max_err=0.6462, M1_err=0.2414, M2_err=0.1723
2021-11-27 23:01:55,568 - epoch 70: Train loss=0.0011, Eval loss=0.0015, Max_err=0.6471, M1_err=0.2438, M2_err=0.1672
2021-11-27 23:02:51,472 - epoch 71: Train loss=0.0014, Eval loss=0.0015, Max_err=0.6490, M1_err=0.2417, M2_err=0.1684
2021-11-27 23:03:47,700 - epoch 72: Train loss=0.0004, Eval loss=0.0015, Max_err=0.6476, M1_err=0.2432, M2_err=0.1622
2021-11-27 23:04:44,998 - epoch 73: Train loss=0.0007, Eval loss=0.0015, Max_err=0.6468, M1_err=0.2420, M2_err=0.1654
2021-11-27 23:05:37,921 - epoch 74: Train loss=0.0011, Eval loss=0.0015, Max_err=0.6482, M1_err=0.2403, M2_err=0.1647
2021-11-27 23:06:35,617 - epoch 75: Train loss=0.0008, Eval loss=0.0015, Max_err=0.6442, M1_err=0.2385, M2_err=0.1628
2021-11-27 23:07:33,710 - epoch 76: Train loss=0.0018, Eval loss=0.0015, Max_err=0.6450, M1_err=0.2431, M2_err=0.1610
2021-11-27 23:08:29,838 - epoch 77: Train loss=0.0016, Eval loss=0.0015, Max_err=0.6432, M1_err=0.2430, M2_err=0.1575
2021-11-27 23:09:22,046 - epoch 78: Train loss=0.0013, Eval loss=0.0015, Max_err=0.6483, M1_err=0.2405, M2_err=0.1549
2021-11-27 23:10:17,048 - epoch 79: Train loss=0.0019, Eval loss=0.0015, Max_err=0.6478, M1_err=0.2438, M2_err=0.1584
2021-11-27 23:11:18,053 - epoch 80: Train loss=0.0008, Eval loss=0.0015, Max_err=0.6430, M1_err=0.2420, M2_err=0.1536
2021-11-27 23:12:14,688 - epoch 81: Train loss=0.0006, Eval loss=0.0015, Max_err=0.6454, M1_err=0.2410, M2_err=0.1520
2021-11-27 23:13:10,604 - epoch 82: Train loss=0.0005, Eval loss=0.0015, Max_err=0.6393, M1_err=0.2392, M2_err=0.1521
2021-11-27 23:14:09,951 - epoch 83: Train loss=0.0012, Eval loss=0.0015, Max_err=0.6452, M1_err=0.2392, M2_err=0.1487
2021-11-27 23:15:09,807 - epoch 84: Train loss=0.0051, Eval loss=0.0015, Max_err=0.6405, M1_err=0.2369, M2_err=0.1479
2021-11-27 23:16:07,668 - epoch 85: Train loss=0.0007, Eval loss=0.0015, Max_err=0.6394, M1_err=0.2406, M2_err=0.1467
2021-11-27 23:17:04,071 - epoch 86: Train loss=0.0047, Eval loss=0.0015, Max_err=0.6446, M1_err=0.2405, M2_err=0.1455
2021-11-27 23:17:57,648 - epoch 87: Train loss=0.0003, Eval loss=0.0015, Max_err=0.6446, M1_err=0.2414, M2_err=0.1463
2021-11-27 23:18:55,915 - epoch 88: Train loss=0.0003, Eval loss=0.0015, Max_err=0.6423, M1_err=0.2392, M2_err=0.1476
2021-11-27 23:19:54,739 - epoch 89: Train loss=0.0026, Eval loss=0.0015, Max_err=0.6453, M1_err=0.2387, M2_err=0.1494
2021-11-27 23:20:55,527 - epoch 90: Train loss=0.0003, Eval loss=0.0015, Max_err=0.6415, M1_err=0.2391, M2_err=0.1494
2021-11-27 23:21:51,068 - epoch 91: Train loss=0.0017, Eval loss=0.0015, Max_err=0.6419, M1_err=0.2373, M2_err=0.1467
2021-11-27 23:22:52,031 - epoch 92: Train loss=0.0002, Eval loss=0.0015, Max_err=0.6391, M1_err=0.2371, M2_err=0.1474
2021-11-27 23:23:53,310 - epoch 93: Train loss=0.0011, Eval loss=0.0015, Max_err=0.6423, M1_err=0.2379, M2_err=0.1462
2021-11-27 23:24:59,056 - epoch 94: Train loss=0.0006, Eval loss=0.0015, Max_err=0.6412, M1_err=0.2361, M2_err=0.1507
2021-11-27 23:25:57,732 - epoch 95: Train loss=0.0022, Eval loss=0.0014, Max_err=0.6470, M1_err=0.2396, M2_err=0.1476
2021-11-27 23:26:53,829 - epoch 96: Train loss=0.0042, Eval loss=0.0014, Max_err=0.6414, M1_err=0.2379, M2_err=0.1503
2021-11-27 23:27:57,239 - epoch 97: Train loss=0.0010, Eval loss=0.0014, Max_err=0.6383, M1_err=0.2396, M2_err=0.1496
2021-11-27 23:28:57,956 - epoch 98: Train loss=0.0008, Eval loss=0.0014, Max_err=0.6419, M1_err=0.2417, M2_err=0.1462
2021-11-27 23:30:03,132 - epoch 99: Train loss=0.0035, Eval loss=0.0015, Max_err=0.6396, M1_err=0.2383, M2_err=0.1497
2021-11-27 23:31:06,213 - epoch 100: Train loss=0.0006, Eval loss=0.0014, Max_err=0.6405, M1_err=0.2379, M2_err=0.1502
2021-11-27 23:32:04,576 - epoch 101: Train loss=0.0004, Eval loss=0.0014, Max_err=0.6435, M1_err=0.2435, M2_err=0.1514
2021-11-27 23:33:09,620 - epoch 102: Train loss=0.0009, Eval loss=0.0014, Max_err=0.6414, M1_err=0.2412, M2_err=0.1474
2021-11-27 23:34:14,423 - epoch 103: Train loss=0.0016, Eval loss=0.0014, Max_err=0.6408, M1_err=0.2407, M2_err=0.1521
2021-11-27 23:35:17,401 - epoch 104: Train loss=0.0009, Eval loss=0.0014, Max_err=0.6394, M1_err=0.2417, M2_err=0.1521
2021-11-27 23:36:21,450 - epoch 105: Train loss=0.0008, Eval loss=0.0014, Max_err=0.6397, M1_err=0.2410, M2_err=0.1538
2021-11-27 23:37:22,512 - epoch 106: Train loss=0.0044, Eval loss=0.0014, Max_err=0.6365, M1_err=0.2422, M2_err=0.1526
2021-11-27 23:38:27,365 - epoch 107: Train loss=0.0022, Eval loss=0.0014, Max_err=0.6420, M1_err=0.2388, M2_err=0.1535
2021-11-27 23:39:30,181 - epoch 108: Train loss=0.0013, Eval loss=0.0014, Max_err=0.6366, M1_err=0.2385, M2_err=0.1524
2021-11-27 23:40:34,064 - epoch 109: Train loss=0.0012, Eval loss=0.0014, Max_err=0.6351, M1_err=0.2368, M2_err=0.1537
2021-11-27 23:41:35,154 - epoch 110: Train loss=0.0004, Eval loss=0.0014, Max_err=0.6368, M1_err=0.2385, M2_err=0.1524
2021-11-27 23:42:39,115 - epoch 111: Train loss=0.0005, Eval loss=0.0014, Max_err=0.6412, M1_err=0.2407, M2_err=0.1526
2021-11-27 23:43:39,627 - epoch 112: Train loss=0.0009, Eval loss=0.0014, Max_err=0.6401, M1_err=0.2409, M2_err=0.1521
2021-11-27 23:44:42,769 - epoch 113: Train loss=0.0021, Eval loss=0.0014, Max_err=0.6383, M1_err=0.2420, M2_err=0.1533
2021-11-27 23:45:43,396 - epoch 114: Train loss=0.0005, Eval loss=0.0014, Max_err=0.6373, M1_err=0.2396, M2_err=0.1536
2021-11-27 23:46:48,073 - epoch 115: Train loss=0.0007, Eval loss=0.0014, Max_err=0.6380, M1_err=0.2375, M2_err=0.1538
2021-11-27 23:47:51,463 - epoch 116: Train loss=0.0011, Eval loss=0.0014, Max_err=0.6345, M1_err=0.2445, M2_err=0.1520
2021-11-27 23:48:54,190 - epoch 117: Train loss=0.0022, Eval loss=0.0014, Max_err=0.6349, M1_err=0.2414, M2_err=0.1532
2021-11-27 23:49:57,349 - epoch 118: Train loss=0.0003, Eval loss=0.0014, Max_err=0.6394, M1_err=0.2407, M2_err=0.1536
2021-11-27 23:51:01,312 - epoch 119: Train loss=0.0003, Eval loss=0.0014, Max_err=0.6374, M1_err=0.2378, M2_err=0.1542
2021-11-27 23:52:03,177 - epoch 120: Train loss=0.0011, Eval loss=0.0014, Max_err=0.6370, M1_err=0.2389, M2_err=0.1537
2021-11-27 23:53:05,929 - epoch 121: Train loss=0.0008, Eval loss=0.0014, Max_err=0.6416, M1_err=0.2415, M2_err=0.1535
2021-11-27 23:54:06,675 - epoch 122: Train loss=0.0002, Eval loss=0.0014, Max_err=0.6353, M1_err=0.2373, M2_err=0.1551
2021-11-27 23:55:12,949 - epoch 123: Train loss=0.0018, Eval loss=0.0014, Max_err=0.6379, M1_err=0.2420, M2_err=0.1553
2021-11-27 23:56:08,737 - epoch 124: Train loss=0.0003, Eval loss=0.0014, Max_err=0.6347, M1_err=0.2396, M2_err=0.1538
2021-11-27 23:56:57,593 - epoch 125: Train loss=0.0012, Eval loss=0.0014, Max_err=0.6344, M1_err=0.2391, M2_err=0.1539
2021-11-27 23:57:46,300 - epoch 126: Train loss=0.0003, Eval loss=0.0014, Max_err=0.6344, M1_err=0.2393, M2_err=0.1549
2021-11-27 23:58:44,168 - epoch 127: Train loss=0.0003, Eval loss=0.0014, Max_err=0.6342, M1_err=0.2395, M2_err=0.1560
2021-11-27 23:59:47,438 - epoch 128: Train loss=0.0015, Eval loss=0.0014, Max_err=0.6357, M1_err=0.2408, M2_err=0.1565
2021-11-28 00:00:51,286 - epoch 129: Train loss=0.0017, Eval loss=0.0014, Max_err=0.6387, M1_err=0.2437, M2_err=0.1539
2021-11-28 00:01:52,193 - epoch 130: Train loss=0.0013, Eval loss=0.0014, Max_err=0.6350, M1_err=0.2410, M2_err=0.1549
2021-11-28 00:02:42,011 - epoch 131: Train loss=0.0008, Eval loss=0.0014, Max_err=0.6372, M1_err=0.2415, M2_err=0.1533
2021-11-28 00:03:43,245 - epoch 132: Train loss=0.0006, Eval loss=0.0014, Max_err=0.6385, M1_err=0.2376, M2_err=0.1548
